,path,tru,gac,sax,cel,flu,gel,vio,cla,pia,org,voi
3584,IRMAS_Training_Data/vio/[vio][pop_roc]2128__3.wav,0,0,0,0,0,0,1,0,0,0,0
3585,IRMAS_Training_Data/vio/[vio][pop_roc]2144__1.wav,0,0,0,0,0,0,1,0,0,0,0
3586,IRMAS_Training_Data/vio/[vio][cla]2223__1.wav,0,0,0,0,0,0,1,0,0,0,0
3587,IRMAS_Training_Data/vio/[vio][jaz_blu]2107__1.wav,0,0,0,0,0,0,1,0,0,0,0
3588,IRMAS_Training_Data/vio/[vio][jaz_blu]2119__3.wav,0,0,0,0,0,0,1,0,0,0,0
3589,IRMAS_Training_Data/vio/093__[vio][nod][cla]2180__1.wav,0,0,0,0,0,0,1,0,0,0,0
3590,IRMAS_Training_Data/vio/[vio][jaz_blu]2268__3.wav,0,0,0,0,0,0,1,0,0,0,0
3591,IRMAS_Training_Data/vio/116__[vio][nod][cla]2164__2.wav,0,0,0,0,0,0,1,0,0,0,0
3592,IRMAS_Training_Data/vio/[vio][cla]2087__3.wav,0,0,0,0,0,0,1,0,0,0,0
3593,IRMAS_Training_Data/vio/[vio][pop_roc]2085__2.wav,0,0,0,0,0,0,1,0,0,0,0
3594,IRMAS_Training_Data/vio/[vio][cla]2135__1.wav,0,0,0,0,0,0,1,0,0,0,0
3595,IRMAS_Training_Data/vio/[vio][cla]2138__3.wav,0,0,0,0,0,0,1,0,0,0,0
3596,IRMAS_Training_Data/vio/[vio][pop_roc]2145__3.wav,0,0,0,0,0,0,1,0,0,0,0
3597,IRMAS_Training_Data/vio/[vio][cla]2264__1.wav,0,0,0,0,0,0,1,0,0,0,0
3598,IRMAS_Training_Data/vio/[vio][pop_roc]2274__1.wav,0,0,0,0,0,0,1,0,0,0,0
3599,IRMAS_Training_Data/vio/[vio][pop_roc]2118__1.wav,0,0,0,0,0,0,1,0,0,0,0
3600,IRMAS_Training_Data/vio/135__[vio][nod][cou_fol]2199__1.wav,0,0,0,0,0,0,1,0,0,0,0
3601,IRMAS_Training_Data/vio/134__[vio][nod][cla]2156__3.wav,0,0,0,0,0,0,1,0,0,0,0
3602,IRMAS_Training_Data/vio/[vio][cla]2212__1.wav,0,0,0,0,0,0,1,0,0,0,0
3603,IRMAS_Training_Data/vio/[vio][pop_roc]2145__2.wav,0,0,0,0,0,0,1,0,0,0,0
3604,IRMAS_Training_Data/vio/042__[vio][nod][cla]1687__2.wav,0,0,0,0,0,0,1,0,0,0,0
3605,IRMAS_Training_Data/vio/[vio][pop_roc]2253__1.wav,0,0,0,0,0,0,1,0,0,0,0
3606,IRMAS_Training_Data/vio/171__[vio][nod][cou_fol]2195__1.wav,0,0,0,0,0,0,1,0,0,0,0
3607,IRMAS_Training_Data/vio/[vio][jaz_blu]2084__2.wav,0,0,0,0,0,0,1,0,0,0,0
3608,IRMAS_Training_Data/vio/082__[vio][nod][cla]2165__1.wav,0,0,0,0,0,0,1,0,0,0,0
3609,IRMAS_Training_Data/vio/[vio][pop_roc]2144__2.wav,0,0,0,0,0,0,1,0,0,0,0
3610,IRMAS_Training_Data/vio/023__[vio][nod][cou_fol]2191__1.wav,0,0,0,0,0,0,1,0,0,0,0
3611,IRMAS_Training_Data/vio/[vio][pop_roc]2140__3.wav,0,0,0,0,0,0,1,0,0,0,0
3612,IRMAS_Training_Data/vio/121__[vio][nod][cla]2161__1.wav,0,0,0,0,0,0,1,0,0,0,0
3613,IRMAS_Training_Data/vio/[vio][jaz_blu]2093__3.wav,0,0,0,0,0,0,1,0,0,0,0
3614,IRMAS_Training_Data/vio/128__[vio][nod][cou_fol]2197__2.wav,0,0,0,0,0,0,1,0,0,0,0
3615,IRMAS_Training_Data/vio/[vio][cla]2223__3.wav,0,0,0,0,0,0,1,0,0,0,0
3616,IRMAS_Training_Data/vio/[vio][pop_roc]2126__3.wav,0,0,0,0,0,0,1,0,0,0,0
3617,IRMAS_Training_Data/vio/[vio][pop_roc]2208__2.wav,0,0,0,0,0,0,1,0,0,0,0
3618,IRMAS_Training_Data/vio/171__[vio][nod][cou_fol]2195__3.wav,0,0,0,0,0,0,1,0,0,0,0
3619,IRMAS_Training_Data/vio/[vio][pop_roc]2099__1.wav,0,0,0,0,0,0,1,0,0,0,0
3620,IRMAS_Training_Data/vio/[vio][cla]2257__2.wav,0,0,0,0,0,0,1,0,0,0,0
3621,IRMAS_Training_Data/vio/[vio][pop_roc]2251__2.wav,0,0,0,0,0,0,1,0,0,0,0
3622,IRMAS_Training_Data/vio/018__[vio][nod][cla]2160__1.wav,0,0,0,0,0,0,1,0,0,0,0
3623,IRMAS_Training_Data/vio/[vio][jaz_blu]2232__2.wav,0,0,0,0,0,0,1,0,0,0,0
3624,IRMAS_Training_Data/vio/[vio][pop_roc]2140__2.wav,0,0,0,0,0,0,1,0,0,0,0
3625,IRMAS_Training_Data/vio/[vio][cla]2265__3.wav,0,0,0,0,0,0,1,0,0,0,0
3626,IRMAS_Training_Data/vio/108__[vio][nod][cou_fol]2193__1.wav,0,0,0,0,0,0,1,0,0,0,0
3627,IRMAS_Training_Data/vio/[vio][jaz_blu]2113__1.wav,0,0,0,0,0,0,1,0,0,0,0
3628,IRMAS_Training_Data/vio/[vio][cla]2267__3.wav,0,0,0,0,0,0,1,0,0,0,0
3629,IRMAS_Training_Data/vio/099__[vio][nod][cla]2172__1.wav,0,0,0,0,0,0,1,0,0,0,0
3630,IRMAS_Training_Data/vio/[vio][jaz_blu]2224__1.wav,0,0,0,0,0,0,1,0,0,0,0
3631,IRMAS_Training_Data/vio/148__[vio][nod][cla]2177__3.wav,0,0,0,0,0,0,1,0,0,0,0
3632,IRMAS_Training_Data/vio/[vio][jaz_blu]2242__3.wav,0,0,0,0,0,0,1,0,0,0,0
3633,IRMAS_Training_Data/vio/[vio][pop_roc]2247__2.wav,0,0,0,0,0,0,1,0,0,0,0
3634,IRMAS_Training_Data/vio/[vio][pop_roc]2254__2.wav,0,0,0,0,0,0,1,0,0,0,0
3635,IRMAS_Training_Data/vio/[vio][jaz_blu]2134__1.wav,0,0,0,0,0,0,1,0,0,0,0
3636,IRMAS_Training_Data/vio/[vio][jaz_blu]2142__3.wav,0,0,0,0,0,0,1,0,0,0,0
3637,IRMAS_Training_Data/vio/[vio][pop_roc]2252__3.wav,0,0,0,0,0,0,1,0,0,0,0
3638,IRMAS_Training_Data/vio/093__[vio][nod][cla]2180__3.wav,0,0,0,0,0,0,1,0,0,0,0
3639,IRMAS_Training_Data/vio/[vio][pop_roc]2099__3.wav,0,0,0,0,0,0,1,0,0,0,0
3640,IRMAS_Training_Data/vio/[vio][cla]2264__2.wav,0,0,0,0,0,0,1,0,0,0,0
3641,IRMAS_Training_Data/vio/104__[vio][nod][cla]2158__1.wav,0,0,0,0,0,0,1,0,0,0,0
3642,IRMAS_Training_Data/vio/[vio][pop_roc]2096__3.wav,0,0,0,0,0,0,1,0,0,0,0
3643,IRMAS_Training_Data/vio/084__[vio][nod][cla]2149__1.wav,0,0,0,0,0,0,1,0,0,0,0
3644,IRMAS_Training_Data/vio/123__[vio][nod][cla]2167__1.wav,0,0,0,0,0,0,1,0,0,0,0
3645,IRMAS_Training_Data/vio/[vio][jaz_blu]2234__3.wav,0,0,0,0,0,0,1,0,0,0,0
3646,IRMAS_Training_Data/vio/[vio][cla]2221__3.wav,0,0,0,0,0,0,1,0,0,0,0
3647,IRMAS_Training_Data/vio/[vio][cla]2214__1.wav,0,0,0,0,0,0,1,0,0,0,0
3648,IRMAS_Training_Data/vio/120__[vio][nod][cla]2181__1.wav,0,0,0,0,0,0,1,0,0,0,0
3649,IRMAS_Training_Data/vio/122__[vio][nod][cla]2176__2.wav,0,0,0,0,0,0,1,0,0,0,0
3650,IRMAS_Training_Data/vio/[vio][jaz_blu]2142__2.wav,0,0,0,0,0,0,1,0,0,0,0
3651,IRMAS_Training_Data/vio/[vio][cla]2272__2.wav,0,0,0,0,0,0,1,0,0,0,0
3652,IRMAS_Training_Data/vio/[vio][jaz_blu]2226__3.wav,0,0,0,0,0,0,1,0,0,0,0
3653,IRMAS_Training_Data/vio/[vio][cla]2257__3.wav,0,0,0,0,0,0,1,0,0,0,0
3654,IRMAS_Training_Data/vio/058__[vio][nod][cla]2174__2.wav,0,0,0,0,0,0,1,0,0,0,0
3655,IRMAS_Training_Data/vio/074__[vio][nod][cla]2159__2.wav,0,0,0,0,0,0,1,0,0,0,0
3656,IRMAS_Training_Data/vio/013__[vio][nod][cla]2162__3.wav,0,0,0,0,0,0,1,0,0,0,0
3657,IRMAS_Training_Data/vio/026__[vio][nod][cla]2148__2.wav,0,0,0,0,0,0,1,0,0,0,0
3658,IRMAS_Training_Data/vio/[vio][cla]2221__2.wav,0,0,0,0,0,0,1,0,0,0,0
3659,IRMAS_Training_Data/vio/[vio][pop_roc]2120__3.wav,0,0,0,0,0,0,1,0,0,0,0
3660,IRMAS_Training_Data/vio/[vio][pop_roc]2088__2.wav,0,0,0,0,0,0,1,0,0,0,0
3661,IRMAS_Training_Data/vio/[vio][cla]2102__2.wav,0,0,0,0,0,0,1,0,0,0,0
3662,IRMAS_Training_Data/vio/[vio][cla]2111__1.wav,0,0,0,0,0,0,1,0,0,0,0
3663,IRMAS_Training_Data/vio/178__[vio][nod][cou_fol]2196__2.wav,0,0,0,0,0,0,1,0,0,0,0
3664,IRMAS_Training_Data/vio/[vio][jaz_blu]2268__1.wav,0,0,0,0,0,0,1,0,0,0,0
3665,IRMAS_Training_Data/vio/[vio][pop_roc]2105__1.wav,0,0,0,0,0,0,1,0,0,0,0
3666,IRMAS_Training_Data/vio/[vio][cla]2265__2.wav,0,0,0,0,0,0,1,0,0,0,0
3667,IRMAS_Training_Data/vio/[vio][jaz_blu]2098__1.wav,0,0,0,0,0,0,1,0,0,0,0
3668,IRMAS_Training_Data/vio/[vio][pop_roc]2250__1.wav,0,0,0,0,0,0,1,0,0,0,0
3669,IRMAS_Training_Data/vio/[vio][pop_roc]2202__2.wav,0,0,0,0,0,0,1,0,0,0,0
3670,IRMAS_Training_Data/vio/[vio][cla]2138__1.wav,0,0,0,0,0,0,1,0,0,0,0
3671,IRMAS_Training_Data/vio/[vio][cla]2262__3.wav,0,0,0,0,0,0,1,0,0,0,0
3672,IRMAS_Training_Data/vio/[vio][jaz_blu]2261__3.wav,0,0,0,0,0,0,1,0,0,0,0
3673,IRMAS_Training_Data/vio/[vio][cla]2219__3.wav,0,0,0,0,0,0,1,0,0,0,0
3674,IRMAS_Training_Data/vio/[vio][pop_roc]2118__2.wav,0,0,0,0,0,0,1,0,0,0,0
3675,IRMAS_Training_Data/vio/094__[vio][nod][cou_fol]2192__3.wav,0,0,0,0,0,0,1,0,0,0,0
3676,IRMAS_Training_Data/vio/[vio][jaz_blu]2266__2.wav,0,0,0,0,0,0,1,0,0,0,0
3677,IRMAS_Training_Data/vio/[vio][pop_roc]2246__2.wav,0,0,0,0,0,0,1,0,0,0,0
3678,IRMAS_Training_Data/vio/[vio][jaz_blu]2239__3.wav,0,0,0,0,0,0,1,0,0,0,0
3679,IRMAS_Training_Data/vio/084__[vio][nod][cla]2149__2.wav,0,0,0,0,0,0,1,0,0,0,0
3680,IRMAS_Training_Data/vio/[vio][jaz_blu]2224__3.wav,0,0,0,0,0,0,1,0,0,0,0
3681,IRMAS_Training_Data/vio/082__[vio][nod][cla]2165__3.wav,0,0,0,0,0,0,1,0,0,0,0
3682,IRMAS_Training_Data/vio/[vio][jaz_blu]2142__1.wav,0,0,0,0,0,0,1,0,0,0,0
3683,IRMAS_Training_Data/vio/007__[vio][nod][cla]2103__1.wav,0,0,0,0,0,0,1,0,0,0,0
3684,IRMAS_Training_Data/vio/[vio][pop_roc]2203__1.wav,0,0,0,0,0,0,1,0,0,0,0
3685,IRMAS_Training_Data/vio/[vio][jaz_blu]2241__2.wav,0,0,0,0,0,0,1,0,0,0,0
3686,IRMAS_Training_Data/vio/[vio][pop_roc]2144__3.wav,0,0,0,0,0,0,1,0,0,0,0
3687,IRMAS_Training_Data/vio/[vio][cla]2271__2.wav,0,0,0,0,0,0,1,0,0,0,0
3688,IRMAS_Training_Data/vio/174__[vio][nod][cla]2157__1.wav,0,0,0,0,0,0,1,0,0,0,0
3689,IRMAS_Training_Data/vio/[vio][jaz_blu]2137__3.wav,0,0,0,0,0,0,1,0,0,0,0
3690,IRMAS_Training_Data/vio/[vio][jaz_blu]2281__3.wav,0,0,0,0,0,0,1,0,0,0,0
3691,IRMAS_Training_Data/vio/027__[vio][dru][cou_fol]2189__1.wav,0,0,0,0,0,0,1,0,0,0,0
3692,IRMAS_Training_Data/vio/[vio][pop_roc]2245__3.wav,0,0,0,0,0,0,1,0,0,0,0
3693,IRMAS_Training_Data/vio/[vio][pop_roc]2208__1.wav,0,0,0,0,0,0,1,0,0,0,0
3694,IRMAS_Training_Data/vio/012__[vio][nod][cla]2163__3.wav,0,0,0,0,0,0,1,0,0,0,0
3695,IRMAS_Training_Data/vio/[vio][jaz_blu]2092__1.wav,0,0,0,0,0,0,1,0,0,0,0
3696,IRMAS_Training_Data/vio/153__[vio][nod][cla]2152__1.wav,0,0,0,0,0,0,1,0,0,0,0
3697,IRMAS_Training_Data/vio/[vio][pop_roc]2123__3.wav,0,0,0,0,0,0,1,0,0,0,0
3698,IRMAS_Training_Data/vio/[vio][jaz_blu]2086__3.wav,0,0,0,0,0,0,1,0,0,0,0
3699,IRMAS_Training_Data/vio/130__[vio][nod][cla]2154__2.wav,0,0,0,0,0,0,1,0,0,0,0
3700,IRMAS_Training_Data/vio/[vio][jaz_blu]2107__3.wav,0,0,0,0,0,0,1,0,0,0,0
3701,IRMAS_Training_Data/vio/[vio][jaz_blu]2090__3.wav,0,0,0,0,0,0,1,0,0,0,0
3702,IRMAS_Training_Data/vio/017__[vio][nod][cla]2153__2.wav,0,0,0,0,0,0,1,0,0,0,0
3703,IRMAS_Training_Data/vio/[vio][pop_roc]2126__1.wav,0,0,0,0,0,0,1,0,0,0,0
3704,IRMAS_Training_Data/vio/[vio][jaz_blu]2233__2.wav,0,0,0,0,0,0,1,0,0,0,0
3705,IRMAS_Training_Data/vio/[vio][cla]2265__1.wav,0,0,0,0,0,0,1,0,0,0,0
3706,IRMAS_Training_Data/vio/[vio][pop_roc]2269__1.wav,0,0,0,0,0,0,1,0,0,0,0
3707,IRMAS_Training_Data/vio/[vio][cla]2103__1.wav,0,0,0,0,0,0,1,0,0,0,0
3708,IRMAS_Training_Data/vio/116__[vio][nod][cla]2164__3.wav,0,0,0,0,0,0,1,0,0,0,0
3709,IRMAS_Training_Data/vio/[vio][cla]2270__1.wav,0,0,0,0,0,0,1,0,0,0,0
3710,IRMAS_Training_Data/vio/[vio][cla]2272__1.wav,0,0,0,0,0,0,1,0,0,0,0
3711,IRMAS_Training_Data/vio/[vio][pop_roc]2251__1.wav,0,0,0,0,0,0,1,0,0,0,0
3712,IRMAS_Training_Data/vio/[vio][pop_roc]2100__3.wav,0,0,0,0,0,0,1,0,0,0,0
3713,IRMAS_Training_Data/vio/[vio][pop_roc]2140__1.wav,0,0,0,0,0,0,1,0,0,0,0
3714,IRMAS_Training_Data/vio/[vio][pop_roc]2276__3.wav,0,0,0,0,0,0,1,0,0,0,0
3715,IRMAS_Training_Data/vio/072__[vio][dru][cou_fol]2188__3.wav,0,0,0,0,0,0,1,0,0,0,0
3716,IRMAS_Training_Data/vio/094__[vio][nod][cou_fol]2192__1.wav,0,0,0,0,0,0,1,0,0,0,0
3717,IRMAS_Training_Data/vio/122__[vio][nod][cla]2176__3.wav,0,0,0,0,0,0,1,0,0,0,0
3718,IRMAS_Training_Data/vio/[vio][cla]2095__1.wav,0,0,0,0,0,0,1,0,0,0,0
3719,IRMAS_Training_Data/vio/[vio][jaz_blu]2232__3.wav,0,0,0,0,0,0,1,0,0,0,0
3720,IRMAS_Training_Data/vio/123__[vio][nod][cla]2167__3.wav,0,0,0,0,0,0,1,0,0,0,0
3721,IRMAS_Training_Data/vio/126__[vio][nod][cla]2185__3.wav,0,0,0,0,0,0,1,0,0,0,0
3722,IRMAS_Training_Data/vio/[vio][pop_roc]2207__1.wav,0,0,0,0,0,0,1,0,0,0,0
3723,IRMAS_Training_Data/vio/114__[vio][nod][cla]2184__3.wav,0,0,0,0,0,0,1,0,0,0,0
3724,IRMAS_Training_Data/vio/[vio][cla]2216__2.wav,0,0,0,0,0,0,1,0,0,0,0
3725,IRMAS_Training_Data/vio/[vio][jaz_blu]2273__3.wav,0,0,0,0,0,0,1,0,0,0,0
3726,IRMAS_Training_Data/vio/[vio][jaz_blu]2089__3.wav,0,0,0,0,0,0,1,0,0,0,0
3727,IRMAS_Training_Data/vio/[vio][pop_roc]2251__3.wav,0,0,0,0,0,0,1,0,0,0,0
3728,IRMAS_Training_Data/vio/[vio][jaz_blu]2084__1.wav,0,0,0,0,0,0,1,0,0,0,0
3729,IRMAS_Training_Data/vio/040__[vio][nod][cla]2182__1.wav,0,0,0,0,0,0,1,0,0,0,0
3730,IRMAS_Training_Data/vio/[vio][pop_roc]2143__2.wav,0,0,0,0,0,0,1,0,0,0,0
3731,IRMAS_Training_Data/vio/[vio][jaz_blu]2106__2.wav,0,0,0,0,0,0,1,0,0,0,0
3732,IRMAS_Training_Data/vio/[vio][cla]2277__1.wav,0,0,0,0,0,0,1,0,0,0,0
3733,IRMAS_Training_Data/vio/[vio][cla]2138__2.wav,0,0,0,0,0,0,1,0,0,0,0
3734,IRMAS_Training_Data/vio/116__[vio][nod][cla]2164__1.wav,0,0,0,0,0,0,1,0,0,0,0
3735,IRMAS_Training_Data/vio/094__[vio][nod][cou_fol]2192__2.wav,0,0,0,0,0,0,1,0,0,0,0
3736,IRMAS_Training_Data/vio/165__[vio][nod][cla]2179__3.wav,0,0,0,0,0,0,1,0,0,0,0
3737,IRMAS_Training_Data/vio/[vio][jaz_blu]2117__2.wav,0,0,0,0,0,0,1,0,0,0,0
3738,IRMAS_Training_Data/vio/[vio][jaz_blu]2235__2.wav,0,0,0,0,0,0,1,0,0,0,0
3739,IRMAS_Training_Data/vio/[vio][cla]2215__1.wav,0,0,0,0,0,0,1,0,0,0,0
3740,IRMAS_Training_Data/vio/[vio][pop_roc]2127__1.wav,0,0,0,0,0,0,1,0,0,0,0
3741,IRMAS_Training_Data/vio/[vio][pop_roc]2139__2.wav,0,0,0,0,0,0,1,0,0,0,0
3742,IRMAS_Training_Data/vio/122__[vio][nod][cla]2176__1.wav,0,0,0,0,0,0,1,0,0,0,0
3743,IRMAS_Training_Data/vio/[vio][cla]2217__2.wav,0,0,0,0,0,0,1,0,0,0,0
3744,IRMAS_Training_Data/vio/[vio][pop_roc]2121__1.wav,0,0,0,0,0,0,1,0,0,0,0
3745,IRMAS_Training_Data/vio/[vio][cla]2260__2.wav,0,0,0,0,0,0,1,0,0,0,0
3746,IRMAS_Training_Data/vio/[vio][jaz_blu]2108__2.wav,0,0,0,0,0,0,1,0,0,0,0
3747,IRMAS_Training_Data/vio/[vio][pop_roc]2120__2.wav,0,0,0,0,0,0,1,0,0,0,0
3748,IRMAS_Training_Data/vio/[vio][jaz_blu]2090__2.wav,0,0,0,0,0,0,1,0,0,0,0
3749,IRMAS_Training_Data/vio/[vio][cla]2217__1.wav,0,0,0,0,0,0,1,0,0,0,0
3750,IRMAS_Training_Data/vio/[vio][cla]2255__2.wav,0,0,0,0,0,0,1,0,0,0,0
3751,IRMAS_Training_Data/vio/044__[vio][nod][cla]2186__2.wav,0,0,0,0,0,0,1,0,0,0,0
3752,IRMAS_Training_Data/vio/[vio][pop_roc]2101__2.wav,0,0,0,0,0,0,1,0,0,0,0
3753,IRMAS_Training_Data/vio/120__[vio][nod][cla]2181__2.wav,0,0,0,0,0,0,1,0,0,0,0
3754,IRMAS_Training_Data/vio/[vio][cla]2221__1.wav,0,0,0,0,0,0,1,0,0,0,0
3755,IRMAS_Training_Data/vio/[vio][pop_roc]2145__1.wav,0,0,0,0,0,0,1,0,0,0,0
3756,IRMAS_Training_Data/vio/[vio][pop_roc]2123__2.wav,0,0,0,0,0,0,1,0,0,0,0
3757,IRMAS_Training_Data/vio/[vio][jaz_blu]2238__2.wav,0,0,0,0,0,0,1,0,0,0,0
3758,IRMAS_Training_Data/vio/[vio][cla]2263__1.wav,0,0,0,0,0,0,1,0,0,0,0
3759,IRMAS_Training_Data/vio/[vio][pop_roc]2248__1.wav,0,0,0,0,0,0,1,0,0,0,0
3760,IRMAS_Training_Data/vio/180__[vio][nod][cla]2211__2.wav,0,0,0,0,0,0,1,0,0,0,0
3761,IRMAS_Training_Data/vio/[vio][pop_roc]2247__3.wav,0,0,0,0,0,0,1,0,0,0,0
3762,IRMAS_Training_Data/vio/178__[vio][nod][cou_fol]2196__3.wav,0,0,0,0,0,0,1,0,0,0,0
3763,IRMAS_Training_Data/vio/[vio][jaz_blu]2097__3.wav,0,0,0,0,0,0,1,0,0,0,0
3764,IRMAS_Training_Data/vio/042__[vio][nod][cla]1687__3.wav,0,0,0,0,0,0,1,0,0,0,0
3765,IRMAS_Training_Data/vio/[vio][jaz_blu]2237__1.wav,0,0,0,0,0,0,1,0,0,0,0
3766,IRMAS_Training_Data/vio/[vio][cla]2211__3.wav,0,0,0,0,0,0,1,0,0,0,0
3767,IRMAS_Training_Data/vio/[vio][pop_roc]2088__3.wav,0,0,0,0,0,0,1,0,0,0,0
3768,IRMAS_Training_Data/vio/[vio][cla]2211__2.wav,0,0,0,0,0,0,1,0,0,0,0
3769,IRMAS_Training_Data/vio/[vio][jaz_blu]2098__2.wav,0,0,0,0,0,0,1,0,0,0,0
3770,IRMAS_Training_Data/vio/[vio][cla]2264__3.wav,0,0,0,0,0,0,1,0,0,0,0
3771,IRMAS_Training_Data/vio/[vio][pop_roc]2252__1.wav,0,0,0,0,0,0,1,0,0,0,0
3772,IRMAS_Training_Data/vio/126__[vio][nod][cla]2185__2.wav,0,0,0,0,0,0,1,0,0,0,0
3773,IRMAS_Training_Data/vio/[vio][pop_roc]2128__1.wav,0,0,0,0,0,0,1,0,0,0,0
3774,IRMAS_Training_Data/vio/012__[vio][nod][cla]2163__2.wav,0,0,0,0,0,0,1,0,0,0,0
3775,IRMAS_Training_Data/vio/[vio][pop_roc]2269__2.wav,0,0,0,0,0,0,1,0,0,0,0
3776,IRMAS_Training_Data/vio/[vio][pop_roc]2139__3.wav,0,0,0,0,0,0,1,0,0,0,0
3777,IRMAS_Training_Data/vio/103__[vio][nod][cla]2175__1.wav,0,0,0,0,0,0,1,0,0,0,0
3778,IRMAS_Training_Data/vio/105__[vio][nod][cla]2170__3.wav,0,0,0,0,0,0,1,0,0,0,0
3779,IRMAS_Training_Data/vio/125__[vio][nod][cla]2151__1.wav,0,0,0,0,0,0,1,0,0,0,0
3780,IRMAS_Training_Data/vio/[vio][pop_roc]2143__3.wav,0,0,0,0,0,0,1,0,0,0,0
3781,IRMAS_Training_Data/vio/[vio][pop_roc]2250__3.wav,0,0,0,0,0,0,1,0,0,0,0
3782,IRMAS_Training_Data/vio/[vio][jaz_blu]2237__2.wav,0,0,0,0,0,0,1,0,0,0,0
3783,IRMAS_Training_Data/vio/[vio][cla]2255__1.wav,0,0,0,0,0,0,1,0,0,0,0
3784,IRMAS_Training_Data/vio/108__[vio][nod][cou_fol]2193__3.wav,0,0,0,0,0,0,1,0,0,0,0
3785,IRMAS_Training_Data/vio/[vio][pop_roc]2127__2.wav,0,0,0,0,0,0,1,0,0,0,0
3786,IRMAS_Training_Data/vio/[vio][jaz_blu]2086__2.wav,0,0,0,0,0,0,1,0,0,0,0
3787,IRMAS_Training_Data/vio/[vio][pop_roc]2131__3.wav,0,0,0,0,0,0,1,0,0,0,0
3788,IRMAS_Training_Data/vio/[vio][jaz_blu]2094__1.wav,0,0,0,0,0,0,1,0,0,0,0
3789,IRMAS_Training_Data/vio/[vio][pop_roc]2206__2.wav,0,0,0,0,0,0,1,0,0,0,0
3790,IRMAS_Training_Data/vio/[vio][pop_roc]2253__3.wav,0,0,0,0,0,0,1,0,0,0,0
3791,IRMAS_Training_Data/vio/001__[vio][nod][cou_fol]2194__2.wav,0,0,0,0,0,0,1,0,0,0,0
3792,IRMAS_Training_Data/vio/[vio][jaz_blu]2125__2.wav,0,0,0,0,0,0,1,0,0,0,0
3793,IRMAS_Training_Data/vio/044__[vio][nod][cla]2186__3.wav,0,0,0,0,0,0,1,0,0,0,0
3794,IRMAS_Training_Data/vio/[vio][pop_roc]2275__1.wav,0,0,0,0,0,0,1,0,0,0,0
3795,IRMAS_Training_Data/vio/[vio][cla]2087__2.wav,0,0,0,0,0,0,1,0,0,0,0
3796,IRMAS_Training_Data/vio/064__[vio][nod][cou_fol]2187__2.wav,0,0,0,0,0,0,1,0,0,0,0
3797,IRMAS_Training_Data/vio/[vio][cla]2215__2.wav,0,0,0,0,0,0,1,0,0,0,0
3798,IRMAS_Training_Data/vio/[vio][jaz_blu]2132__1.wav,0,0,0,0,0,0,1,0,0,0,0
3799,IRMAS_Training_Data/vio/040__[vio][nod][cla]2182__2.wav,0,0,0,0,0,0,1,0,0,0,0
3800,IRMAS_Training_Data/vio/050__[vio][nod][cla]2155__2.wav,0,0,0,0,0,0,1,0,0,0,0
3801,IRMAS_Training_Data/vio/[vio][jaz_blu]2117__3.wav,0,0,0,0,0,0,1,0,0,0,0
3802,IRMAS_Training_Data/vio/[vio][jaz_blu]2233__3.wav,0,0,0,0,0,0,1,0,0,0,0
3803,IRMAS_Training_Data/vio/[vio][pop_roc]2269__3.wav,0,0,0,0,0,0,1,0,0,0,0
3804,IRMAS_Training_Data/vio/[vio][jaz_blu]2091__1.wav,0,0,0,0,0,0,1,0,0,0,0
3805,IRMAS_Training_Data/vio/[vio][cla]2213__1.wav,0,0,0,0,0,0,1,0,0,0,0
3806,IRMAS_Training_Data/vio/023__[vio][nod][cou_fol]2191__3.wav,0,0,0,0,0,0,1,0,0,0,0
3807,IRMAS_Training_Data/vio/[vio][cla]2256__2.wav,0,0,0,0,0,0,1,0,0,0,0
3808,IRMAS_Training_Data/vio/083__[vio][dru][pop_roc]2200__3.wav,0,0,0,0,0,0,1,0,0,0,0
3809,IRMAS_Training_Data/vio/[vio][jaz_blu]2231__2.wav,0,0,0,0,0,0,1,0,0,0,0
3810,IRMAS_Training_Data/vio/[vio][jaz_blu]2090__1.wav,0,0,0,0,0,0,1,0,0,0,0
3811,IRMAS_Training_Data/vio/[vio][pop_roc]2118__3.wav,0,0,0,0,0,0,1,0,0,0,0
3812,IRMAS_Training_Data/vio/[vio][jaz_blu]2097__2.wav,0,0,0,0,0,0,1,0,0,0,0
3813,IRMAS_Training_Data/vio/[vio][jaz_blu]2089__2.wav,0,0,0,0,0,0,1,0,0,0,0
3814,IRMAS_Training_Data/vio/137__[vio][nod][cou_fol]2190__1.wav,0,0,0,0,0,0,1,0,0,0,0
3815,IRMAS_Training_Data/vio/[vio][jaz_blu]2132__2.wav,0,0,0,0,0,0,1,0,0,0,0
3816,IRMAS_Training_Data/vio/044__[vio][nod][cla]2186__1.wav,0,0,0,0,0,0,1,0,0,0,0
3817,IRMAS_Training_Data/vio/[vio][pop_roc]2088__1.wav,0,0,0,0,0,0,1,0,0,0,0
3818,IRMAS_Training_Data/vio/165__[vio][nod][cla]2179__1.wav,0,0,0,0,0,0,1,0,0,0,0
3819,IRMAS_Training_Data/vio/[vio][jaz_blu]2266__3.wav,0,0,0,0,0,0,1,0,0,0,0
3820,IRMAS_Training_Data/vio/045__[vio][nod][cla]2173__2.wav,0,0,0,0,0,0,1,0,0,0,0
3821,IRMAS_Training_Data/vio/[vio][jaz_blu]2229__2.wav,0,0,0,0,0,0,1,0,0,0,0
